A0A178V165	Q84Z86	AF-A0A178V165-F1-model_v3	AF-Q84Z86-F1-model_v3	2.8e-120	369.8	NA	NA	NA	NA	working
A0A178W169	Q6Z9I3	AF-A0A178W169-F1-model_v3	AF-Q6Z9I3-F1-model_v3	2.9e-41	141.0	NA	NA	9.074E-21	884	working
A0A1I9LLD6	Q0DJC9	AF-A0A1I9LLD6-F1-model_v3	AF-Q0DJC9-F1-model_v3	3.3e-145	415.2	NA	NA	NA	NA	working
A0A1I9LN82	Q67W58	AF-A0A1I9LN82-F1-model_v3	AF-Q67W58-F1-model_v3	5.1e-189	581.6	NA	NA	1.599E-58	2615	working
A0A1I9LN87	A0A0P0WLE2	AF-A0A1I9LN87-F1-model_v3	AF-A0A0P0WLE2-F1-model_v3	3.1e-268	790.8	1.98e-12	2353.24	NA	NA	working
A0A1I9LN87	A0A0P0VF70	AF-A0A1I9LN87-F1-model_v3	AF-A0A0P0VF70-F1-model_v3	NA	NA	NA	NA	1.024E-18	1280	working
A0A1I9LP30	Q6L4G9	AF-A0A1I9LP30-F1-model_v3	AF-Q6L4G9-F1-model_v3	1.0e-23	87.4	NA	NA	NA	NA	working
A0A1I9LP30	Q7G2C5	AF-A0A1I9LP30-F1-model_v3	AF-Q7G2C5-F1-model_v3	NA	NA	1.21e-13	268.78	NA	NA	working
A0A1I9LP30	Q6L4H1	AF-A0A1I9LP30-F1-model_v3	AF-Q6L4H1-F1-model_v3	NA	NA	NA	NA	2.225E-09	416	working
A0A1I9LP65	B7EU45	AF-A0A1I9LP65-F1-model_v3	AF-B7EU45-F1-model_v3	1.3e-136	398.3	0.00e+00	1105.17	NA	NA	working
A0A1I9LQF4	B9F3M7	AF-A0A1I9LQF4-F1-model_v3	AF-B9F3M7-F1-model_v3	0.0e+00	1448.0	NA	NA	NA	NA	working
A0A1I9LS88	Q5VS63	AF-A0A1I9LS88-F1-model_v3	AF-Q5VS63-F1-model_v3	1.3e-223	628.2	NA	NA	3.994E-56	2946	working
A0A1I9LSC0	Q10RA9	AF-A0A1I9LSC0-F1-model_v3	AF-Q10RA9-F1-model_v3	1.5e-61	202.6	NA	NA	NA	NA	working
A0A1I9LSC0	Q6AVS5	AF-A0A1I9LSC0-F1-model_v3	AF-Q6AVS5-F1-model_v3	NA	NA	NA	NA	4.298E-24	1006	working
A0A1I9LSY4	Q0JDT0	AF-A0A1I9LSY4-F1-model_v3	AF-Q0JDT0-F1-model_v3	5.0e-44	164.5	NA	NA	NA	NA	working
A0A1I9LSY4	A0A0P0UYZ2	AF-A0A1I9LSY4-F1-model_v3	AF-A0A0P0UYZ2-F1-model_v3	NA	NA	5.55e-16	999.26	1.541E-21	1092	working
A0A1P8ANQ6	A0A0P0XBR8	AF-A0A1P8ANQ6-F1-model_v3	AF-A0A0P0XBR8-F1-model_v3	7.1e-149	424.1	NA	NA	NA	NA	working
A0A1P8APG6	Q75HQ2	AF-A0A1P8APG6-F1-model_v3	AF-Q75HQ2-F1-model_v3	1.0e-65	204.9	NA	NA	8.338E-26	993	working
A0A1P8APG6	A0A0P0VB72	AF-A0A1P8APG6-F1-model_v3	AF-A0A0P0VB72-F1-model_v3	NA	NA	2.41e-08	500.85	NA	NA	working
A0A1P8APP1	Q0JBJ1	AF-A0A1P8APP1-F1-model_v3	AF-Q0JBJ1-F1-model_v3	6.4e-106	321.6	NA	NA	2.968E-43	1767	working
A0A1P8APQ0	Q7XHS9	AF-A0A1P8APQ0-F1-model_v3	AF-Q7XHS9-F1-model_v3	1.6e-146	421.8	NA	NA	NA	NA	working
A0A1P8APQ0	Q7XMY2	AF-A0A1P8APQ0-F1-model_v3	AF-Q7XMY2-F1-model_v3	NA	NA	1.19e-12	757.27	6.845E-47	1934	working
A0A1P8AQ71	Q0J3T7	AF-A0A1P8AQ71-F1-model_v3	AF-Q0J3T7-F1-model_v3	1.8e-315	870.9	NA	NA	NA	NA	working
A0A1P8AQ86	A0A0P0X6H6	AF-A0A1P8AQ86-F1-model_v3	AF-A0A0P0X6H6-F1-model_v3	2.8e-12	57.4	NA	NA	NA	NA	working
A0A1P8AQ86	A0A0P0XP60	AF-A0A1P8AQ86-F1-model_v3	AF-A0A0P0XP60-F1-model_v3	NA	NA	8.54e-07	187.43	NA	NA	working
A0A1P8AZS5	Q10F72	AF-A0A1P8AZS5-F1-model_v3	AF-Q10F72-F1-model_v3	3.4e-125	354.0	NA	NA	3.172E-34	1483	working
A0A1P8AZS5	Q5ZBM4	AF-A0A1P8AZS5-F1-model_v3	AF-Q5ZBM4-F1-model_v3	NA	NA	0.00e+00	558.90	NA	NA	working
A0A1P8B2M8	Q8HCQ2	AF-A0A1P8B2M8-F1-model_v3	AF-Q8HCQ2-F1-model_v3	2.4e-39	140.2	8.04e-08	578.88	NA	NA	working
A0A1P8B2T5	Q5Z9P7	AF-A0A1P8B2T5-F1-model_v3	AF-Q5Z9P7-F1-model_v3	2.3e-98	294.7	NA	NA	NA	NA	working
A0A1P8B4A5	Q337B2	AF-A0A1P8B4A5-F1-model_v3	AF-Q337B2-F1-model_v3	2.3e-266	752.3	NA	NA	2.151E-66	2875	working
A0A1P8B5B0	Q10RF0	AF-A0A1P8B5B0-F1-model_v3	AF-Q10RF0-F1-model_v3	2.1e-38	144.1	NA	NA	NA	NA	working
A0A1P8B760	B7ETP8	AF-A0A1P8B760-F1-model_v3	AF-B7ETP8-F1-model_v3	1.8e-178	511.1	NA	NA	1.412E-66	2957	working
A0A1P8B760	A0A0P0W7B4	AF-A0A1P8B760-F1-model_v3	AF-A0A0P0W7B4-F1-model_v3	NA	NA	0.00e+00	1352.29	NA	NA	working
A0A1P8B7M3	Q8H3H8	AF-A0A1P8B7M3-F1-model_v3	AF-Q8H3H8-F1-model_v3	4.0e-150	423.7	NA	NA	NA	NA	working
A0A1P8B8P6	Q7XV53	AF-A0A1P8B8P6-F1-model_v3	AF-Q7XV53-F1-model_v3	2.5e-100	292.7	NA	NA	4.221E-36	1361	working
A0A1P8B9B2	Q75J02	AF-A0A1P8B9B2-F1-model_v3	AF-Q75J02-F1-model_v3	2.5e-06	47.4	NA	NA	NA	NA	working
A0A1P8B9B2	A0A0P0Y4I6	AF-A0A1P8B9B2-F1-model_v3	AF-A0A0P0Y4I6-F1-model_v3	NA	NA	NA	NA	2.503E-10	430	working
A0A1P8B9R8	Q5Z9Z4	AF-A0A1P8B9R8-F1-model_v3	AF-Q5Z9Z4-F1-model_v3	7.1e-05	38.5	NA	NA	NA	NA	working
A0A1P8B9R8	A0A0P0XGU6	AF-A0A1P8B9R8-F1-model_v3	AF-A0A0P0XGU6-F1-model_v3	NA	NA	1.99e-06	200.24	NA	NA	working
A0A1P8BAJ1	Q6I5Q3	AF-A0A1P8BAJ1-F1-model_v3	AF-Q6I5Q3-F1-model_v3	2.3e-142	407.5	NA	NA	NA	NA	working
A0A1P8BB34	Q2R678	AF-A0A1P8BB34-F1-model_v3	AF-Q2R678-F1-model_v3	3.5e-241	662.9	NA	NA	2.230E-43	2562	working
A0A1P8BBT1	A0A0P0WAV4	AF-A0A1P8BBT1-F1-model_v3	AF-A0A0P0WAV4-F1-model_v3	1.3e-13	68.2	NA	NA	NA	NA	working
A0A1P8BBT1	A0A0P0VJA1	AF-A0A1P8BBT1-F1-model_v3	AF-A0A0P0VJA1-F1-model_v3	NA	NA	NA	NA	8.032E-13	542	working
A0A1P8BD72	Q6ES34	AF-A0A1P8BD72-F1-model_v3	AF-Q6ES34-F1-model_v3	2.7e-109	354.8	NA	NA	NA	NA	working
A0A1P8BG25	Q10CU9	AF-A0A1P8BG25-F1-model_v3	AF-Q10CU9-F1-model_v3	0.0e+00	946.4	NA	NA	0.000E+00	4623	working
A0A1P8BGB5	Q941Y7	AF-A0A1P8BGB5-F1-model_v3	AF-Q941Y7-F1-model_v3	1.7e-67	210.3	NA	NA	NA	NA	working
A0A1P8BHH9	Q2RA95	AF-A0A1P8BHH9-F1-model_v3	AF-Q2RA95-F1-model_v3	7.6e-07	47.4	NA	NA	NA	NA	working
A0A2P2CLF0	Q8HCP6	AF-A0A2P2CLF0-F1-model_v3	AF-Q8HCP6-F1-model_v3	1.5e-149	417.9	NA	NA	NA	NA	working
A0A2P2CLF0	P04373	AF-A0A2P2CLF0-F1-model_v3	AF-P04373-F1-model_v3	NA	NA	NA	NA	1.803E-45	1811	working
A0A2P2CLF5	Q8HCR2	AF-A0A2P2CLF5-F1-model_v3	AF-Q8HCR2-F1-model_v3	4.7e-89	255.8	NA	NA	NA	NA	working
A0A2P2CLF5	A0A0P0YBF7	AF-A0A2P2CLF5-F1-model_v3	AF-A0A0P0YBF7-F1-model_v3	NA	NA	0.00e+00	423.32	NA	NA	working
A0A2P2CLF9	P0C522	AF-A0A2P2CLF9-F1-model_v3	AF-P0C522-F1-model_v3	0.0e+00	906.7	NA	NA	1.990E-93	4018	working
A0A2P2CLG0	Q8HCM9	AF-A0A2P2CLG0-F1-model_v3	AF-Q8HCM9-F1-model_v3	1.3e-253	696.0	6.13e-13	911.54	NA	NA	working
A0A2P2CLG1	Q8HCQ7	AF-A0A2P2CLG1-F1-model_v3	AF-Q8HCQ7-F1-model_v3	1.6e-126	355.1	NA	NA	1.962E-25	1104	working
A0A2P2CLG6	P92812	AF-A0A2P2CLG6-F1-model_v3	AF-P92812-F1-model_v3	4.3e-111	332.8	NA	NA	1.705E-26	1040	working
A0A2P2CLG7	Q8HCQ0	AF-A0A2P2CLG7-F1-model_v3	AF-Q8HCQ0-F1-model_v3	7.8e-77	223.8	NA	NA	5.778E-16	598	working
A0A2P2CLH9	Q8HCR5	AF-A0A2P2CLH9-F1-model_v3	AF-Q8HCR5-F1-model_v3	5.2e-90	261.9	NA	NA	1.327E-16	547	working
A0AQW4	Q8LN68	AF-A0AQW4-F1-model_v3	AF-Q8LN68-F1-model_v3	4.5e-19	87.4	NA	NA	NA	NA	working
A0AQW4	A0A0P0XGC2	AF-A0AQW4-F1-model_v3	AF-A0A0P0XGC2-F1-model_v3	NA	NA	NA	NA	3.028E-09	364	working
A1A6J3	C7J2E5	AF-A1A6J3-F1-model_v3	AF-C7J2E5-F1-model_v3	8.0e-29	107.8	NA	NA	NA	NA	working
A1A6J3	Q2QWH9	AF-A1A6J3-F1-model_v3	AF-Q2QWH9-F1-model_v3	NA	NA	6.84e-13	598.45	3.983E-26	1027	working
A1YKT1	A0A0N7KQS6	AF-A1YKT1-F1-model_v3	AF-A0A0N7KQS6-F1-model_v3	2.0e-23	99.0	NA	NA	NA	NA	working
A1YKT1	Q8LN68	AF-A1YKT1-F1-model_v3	AF-Q8LN68-F1-model_v3	NA	NA	3.88e-02	491.07	NA	NA	working
A2RVQ5	Q6EP49	AF-A2RVQ5-F1-model_v3	AF-Q6EP49-F1-model_v3	4.9e-79	237.7	NA	NA	NA	NA	working
A2RVU1	Q6YVJ6	AF-A2RVU1-F1-model_v3	AF-Q6YVJ6-F1-model_v3	1.4e-23	92.0	NA	NA	NA	NA	working
